,store_name,permission_date,situation,address,address_road,new_store_name,trans_ad,trans_ad_road,x,y
0,30년할매닭발 한림점,2020-08-03,영업,제주특별자치도 제주시 한림읍 한림리 1305-18,"제주특별자치도 제주시 한림읍 한림로 690, 1층",30년할매닭발 한림점  제주시 한림읍 한림로 690, 제주시 한림읍 한림리 1305-18, 제주시 한림읍 한림로 690,126.265159949,33.416323832
1,오례밥집,2020-08-03,영업,제주특별자치도 제주시 조천읍 함덕리 1752-2 에덴빌리지2차,"제주특별자치도 제주시 조천읍 조천우회로 527, 202동 1층 102호 (에덴빌리지2차)",오례밥집  제주시 조천읍 조천우회로 527, 제주시 조천읍 함덕리 1752-2 에덴빌리지2차, 제주시 조천읍 조천우회로 527,126.665759299,33.530635459
2,미트서플라이,2020-08-03,영업,제주특별자치도 제주시 조천읍 선흘리 2077-6,"제주특별자치도 제주시 조천읍 선교로 149, 제2동 1층",미트서플라이  제주시 조천읍 선교로 149, 제주시 조천읍 선흘리 2077-6, 제주시 조천읍 선교로 149,126.703676524,33.487314908
3,소담키친,2020-08-03,영업,제주특별자치도 제주시 애월읍 하귀2리 1310-1,"제주특별자치도 제주시 애월읍 항몽로 34, 1층",소담키친  제주시 애월읍 항몽로 34, 제주시 애월읍 하귀2리 1310-1, 제주시 애월읍 항몽로 34,126.405330595,33.480620250
4,아리아식당,2020-01-16,영업,제주특별자치도 제주시 한경면 고산리 3605-2번지 차귀낚시점,"제주특별자치도 제주시 한경면 노을해안로 1174, 마동 1층",아리아식당  제주시 한경면 노을해안로 1174, 제주시 한경면 고산리 3605-2번지 차귀낚시점, 제주시 한경면 노을해안로 1174,126.165715327,33.308177764
5,제주김마리,2020-01-16,영업,제주특별자치도 제주시 노형동 709 에코트윈,"제주특별자치도 제주시 1100로 3308, 에코트윈 2층 203호 (노형동)",제주김마리  제주시 1100로 3308, 제주시 노형동 709 에코트윈, 제주시 1100로 3308,126.481707278,33.481661800
6,맘스터치피자앤치킨신제주점,2020-01-16,영업,제주특별자치도 제주시 노형동 914-7,"제주특별자치도 제주시 노연로 37-1, 1층 (노형동)",맘스터치피자앤치킨신제주점  제주시 노연로 37-1, 제주시 노형동 914-7, 제주시 노연로 37-1,126.484186934,33.486240938
7,오라회센타,2020-01-16,영업,제주특별자치도 제주시 오라이동 1479번지,"제주특별자치도 제주시 연사3길 10, 1층 제1호 (오라이동)",오라회센타  제주시 연사3길 10, 제주시 오라이동 1479번지, 제주시 연사3길 10,126.511875335,33.488314131
8,이치진외도직영점,2020-01-16,영업,제주특별자치도 제주시 외도일동 445-3번지,"제주특별자치도 제주시 우정로4길 3-5, 1층 (외도일동)",이치진외도직영점  제주시 우정로4길 3-5, 제주시 외도일동 445-3번지, 제주시 우정로4길 3-5,126.430426745,33.490837297
9,열정국밥,2020-01-06,영업,제주특별자치도 제주시 연동 2318-5 조양빌라트,"제주특별자치도 제주시 성신로 18-5, 지하1층 001호 (연동, 조양빌라트)",열정국밥  제주시 성신로 18-5, 제주시 연동 2318-5 조양빌라트, 제주시 성신로 18-5,126.485847018,33.492029530
10,유창호횟집,2020-01-17,영업,제주특별자치도 제주시 삼도일동 787-25,"제주특별자치도 제주시 서사로 78, 1층 (삼도일동)",유창호횟집  제주시 서사로 78, 제주시 삼도일동 787-25, 제주시 서사로 78,126.519709245,33.505520714
11,문갤러리,2020-01-17,영업,제주특별자치도 제주시 이도일동 1790-8번지,"제주특별자치도 제주시 서광로29길 22-6, 1층 (이도일동)",문갤러리  제주시 서광로29길 22-6, 제주시 이도일동 1790-8번지, 제주시 서광로29길 22-6,126.526842332,33.502211372
12,크로엔젤제주연동점,2020-01-17,영업,제주특별자치도 제주시 연동 302-3,"제주특별자치도 제주시 신대로 104, A동 1층 (연동)",크로엔젤제주연동점  제주시 신대로 104, 제주시 연동 302-3, 제주시 신대로 104,126.495895023,33.487974478
13,원플러스원,2020-01-02,영업,제주특별자치도 제주시 연동 272-33번지 로얄쇼핑센타및오피스텔,"제주특별자치도 제주시 신대로12길 51, 로얄쇼핑센타및오피스텔 지하2층 25~26호 (연동)",원플러스원  제주시 신대로12길 51, 제주시 연동 272-33번지 로얄쇼핑센타및오피스텔, 제주시 신대로12길 51,126.491114200,33.488599032
14,찬미숯불갈비,2020-01-02,영업,제주특별자치도 제주시 삼양이동 2146-2,"제주특별자치도 제주시 지석2길 13-4, 1층 (삼양이동)",찬미숯불갈비  제주시 지석2길 13-4, 제주시 삼양이동 2146-2, 제주시 지석2길 13-4,126.579601015,33.520160686
15,2도비어이도점,2020-01-03,영업,제주특별자치도 제주시 이도이동 1948-10,"제주특별자치도 제주시 신설로7길 25, 1층 (이도이동)",2도비어이도점  제주시 신설로7길 25, 제주시 이도이동 1948-10, 제주시 신설로7길 25,126.544625666,33.493857346
16,골프존파크함덕메이저퀸,2020-01-03,영업,제주특별자치도 제주시 조천읍 함덕리 951-1번지,"제주특별자치도 제주시 조천읍 함덕18길 19, 3층",골프존파크함덕메이저퀸  제주시 조천읍 함덕18길 19, 제주시 조천읍 함덕리 951-1번지, 제주시 조천읍 함덕18길 19,126.670223418,33.539473543
17,선하다선,2020-01-03,영업,제주특별자치도 제주시 조천읍 선흘리 2816-1 제주다온,"제주특별자치도 제주시 조천읍 북선로 322-15, 제주다온 비동 1층",선하다선  제주시 조천읍 북선로 322-15, 제주시 조천읍 선흘리 2816-1 제주다온, 제주시 조천읍 북선로 322-15,126.695688302,33.512647378
18,옛날국수갤러리,2020-02-18,영업,제주특별자치도 제주시 한경면 고산리 2634-9번지,"제주특별자치도 제주시 한경면 고산로 73, 1층",옛날국수갤러리  제주시 한경면 고산로 73, 제주시 한경면 고산리 2634-9번지, 제주시 한경면 고산로 73,126.177947132,33.307438013
19,시시한덮밥,2020-02-18,영업,제주특별자치도 제주시 아라일동 6127-10,"제주특별자치도 제주시 인다11길 13, 1층 (아라일동)",시시한덮밥  제주시 인다11길 13, 제주시 아라일동 6127-10, 제주시 인다11길 13,126.548933882,33.474060429
20,너와의첫여행,2020-02-11,영업,제주특별자치도 제주시 애월읍 장전리 1132-1번지,"제주특별자치도 제주시 애월읍 장소로 16, 1층",너와의첫여행  제주시 애월읍 장소로 16, 제주시 애월읍 장전리 1132-1번지, 제주시 애월읍 장소로 16,126.384543630,33.450628302
21,김치찜은못참지,2020-02-11,영업,제주특별자치도 제주시 노형동 1060-1 대왕아파트,"제주특별자치도 제주시 수덕7길 14, 1층 106호 (노형동, 대왕아파트)",김치찜은못참지  제주시 수덕7길 14, 제주시 노형동 1060-1 대왕아파트, 제주시 수덕7길 14,126.475664051,33.486777872
22,스콜피온,2020-02-07,영업,제주특별자치도 제주시 삼도이동 6-1,"제주특별자치도 제주시 중앙로2길 19, 1층 (삼도이동)",스콜피온  제주시 중앙로2길 19, 제주시 삼도이동 6-1, 제주시 중앙로2길 19,126.522843278,33.516855193
23,소인커피,2020-02-07,영업,제주특별자치도 제주시 노형동 938-6,"제주특별자치도 제주시 원노형8길 21, 1층 (노형동)",소인커피  제주시 원노형8길 21, 제주시 노형동 938-6, 제주시 원노형8길 21,126.484365156,33.484218721
24,동네국수,2020-02-07,영업,제주특별자치도 제주시 한림읍 월림리 2289,"제주특별자치도 제주시 한림읍 중산간서로 3923, 1층",동네국수  제주시 한림읍 중산간서로 3923, 제주시 한림읍 월림리 2289, 제주시 한림읍 중산간서로 3923,126.258840141,33.353207651
25,애월온기,2020-02-25,영업,제주특별자치도 제주시 애월읍 애월리 2467,"제주특별자치도 제주시 애월읍 애월로 11, 1층",애월온기  제주시 애월읍 애월로 11, 제주시 애월읍 애월리 2467, 제주시 애월읍 애월로 11,126.311221454,33.460125747
26,골프존준스크린,2020-02-25,영업,제주특별자치도 제주시 한림읍 한림리 905-4번지,"제주특별자치도 제주시 한림읍 한림상로 142, 1층",골프존준스크린  제주시 한림읍 한림상로 142, 제주시 한림읍 한림리 905-4번지, 제주시 한림읍 한림상로 142,126.267689949,33.411366835
27,자연과사람들밀면제주시점,2020-02-25,영업,제주특별자치도 제주시 오라일동 1012-4번지 이상빌딩,"제주특별자치도 제주시 오라로 136, 이상빌딩 1층 (오라일동)",자연과사람들밀면제주시점  제주시 오라로 136, 제주시 오라일동 1012-4번지 이상빌딩, 제주시 오라로 136,126.517152697,33.494260825
28,인설해장국,2020-02-25,영업,제주특별자치도 제주시 한경면 조수리 1412-2,"제주특별자치도 제주시 한경면 낙수로 40, 1층",인설해장국  제주시 한경면 낙수로 40, 제주시 한경면 조수리 1412-2, 제주시 한경면 낙수로 40,126.224775962,33.332654246
29,항아리조림,2020-01-21,영업,제주특별자치도 제주시 구좌읍 세화리 1500-17번지,"제주특별자치도 제주시 구좌읍 세화3길 32, 1층",항아리조림  제주시 구좌읍 세화3길 32, 제주시 구좌읍 세화리 1500-17번지, 제주시 구좌읍 세화3길 32,126.856398976,33.526179668
30,풍정포차,2020-01-21,영업,제주특별자치도 제주시 이도일동 1349-24,제주특별자치도 제주시 오현길 85 (이도일동),풍정포차  제주시 오현길 85 (이도일동), 제주시 이도일동 1349-24, 제주시 오현길 85 (이도일동),126.525180178,33.512389403
31,문스타,2020-02-19,영업,제주특별자치도 제주시 구좌읍 월정리 33-12번지,"제주특별자치도 제주시 구좌읍 해맞이해안로 486, 지하1층 비102호",문스타  제주시 구좌읍 해맞이해안로 486, 제주시 구좌읍 월정리 33-12번지, 제주시 구좌읍 해맞이해안로 486,126.798871080,33.554723109
32,최정가네칼국수,2020-02-19,영업,제주특별자치도 제주시 한림읍 대림리 1820-19번지,"제주특별자치도 제주시 한림읍 한림로19길 6, 1층",최정가네칼국수  제주시 한림읍 한림로19길 6, 제주시 한림읍 대림리 1820-19번지, 제주시 한림읍 한림로19길 6,126.264186642,33.417319554
33,스페이스제로,2020-02-19,영업,제주특별자치도 제주시 애월읍 어음리 산 131,"제주특별자치도 제주시 애월읍 천덕로 880-24, 에이동 3층",스페이스제로  제주시 애월읍 천덕로 880-24, 제주시 애월읍 어음리 산 131, 제주시 애월읍 천덕로 880-24,126.366270031,33.390805591
34,괸당집인제점,2020-02-19,영업,제주특별자치도 제주시 일도이동 417번지,"제주특별자치도 제주시 고마로19길 8, 1층 (일도이동)",괸당집인제점  제주시 고마로19길 8, 제주시 일도이동 417번지, 제주시 고마로19길 8,126.542498624,33.504784413
35,비에이치씨탑동점,2020-02-28,영업,제주특별자치도 제주시 삼도이동 1192-21 천마타워,"제주특별자치도 제주시 중앙로 20, 천마타워 1층 102호 (삼도이동)",비에이치씨탑동점  제주시 중앙로 20, 제주시 삼도이동 1192-21 천마타워, 제주시 중앙로 20,126.524550201,33.516674659
36,쿠치나,2020-02-28,영업,제주특별자치도 제주시 애월읍 애월리 2505번지 제주토비스콘도,"제주특별자치도 제주시 애월읍 애월로1길 8, 제주토비스콘도 지하1층",쿠치나  제주시 애월읍 애월로1길 8, 제주시 애월읍 애월리 2505번지 제주토비스콘도, 제주시 애월읍 애월로1길 8,126.311505725,33.463165021
37,와흘길따라,2020-02-28,영업,제주특별자치도 제주시 조천읍 와흘리 125-15,"제주특별자치도 제주시 조천읍 남조로 2324, 1층",와흘길따라  제주시 조천읍 남조로 2324, 제주시 조천읍 와흘리 125-15, 제주시 조천읍 남조로 2324,126.658889925,33.472596855
38,마루해물항아리,2020-02-28,영업,제주특별자치도 제주시 애월읍 하가리 1524-2번지,"제주특별자치도 제주시 애월읍 하가로 167-2, 2층",마루해물항아리  제주시 애월읍 하가로 167-2, 제주시 애월읍 하가리 1524-2번지, 제주시 애월읍 하가로 167-2,126.348476605,33.455349628
39,한남동그집제주이도점,2020-02-28,영업,제주특별자치도 제주시 이도이동 1058-6 남정빌딩,"제주특별자치도 제주시 중앙로 281, 남정빌딩 1층 (이도이동)",한남동그집제주이도점  제주시 중앙로 281, 제주시 이도이동 1058-6 남정빌딩, 제주시 중앙로 281,126.533436247,33.495378373
40,돼지구이연구소본점,2020-03-10,영업,제주특별자치도 제주시 연동 312-32번지 우리주택,"제주특별자치도 제주시 신대로13길 19, 1층 (연동, 우리주택)",돼지구이연구소본점  제주시 신대로13길 19, 제주시 연동 312-32번지 우리주택, 제주시 신대로13길 19,0,0
41,한림폭식제주협재점,2020-03-24,영업,제주특별자치도 제주시 한림읍 한림리 524-1,"제주특별자치도 제주시 한림읍 명랑남동길 42, 1층",한림폭식제주협재점  제주시 한림읍 명랑남동길 42, 제주시 한림읍 한림리 524-1, 제주시 한림읍 명랑남동길 42,126.272071466,33.416887645
42,바람나들목,2020-03-24,영업,제주특별자치도 제주시 우도면 연평리 895,"제주특별자치도 제주시 우도면 우도로 297, 1층",바람나들목  제주시 우도면 우도로 297, 제주시 우도면 연평리 895, 제주시 우도면 우도로 297,126.950887330,33.518249793
43,숙이네갈비,2020-03-24,영업,제주특별자치도 제주시 일도이동 68-8,"제주특별자치도 제주시 고마로 143, 1층 (일도이동)",숙이네갈비  제주시 고마로 143, 제주시 일도이동 68-8, 제주시 고마로 143,126.543272667,33.501982098
44,하가리호프,2020-03-24,영업,제주특별자치도 제주시 애월읍 하가리 1256-2번지,"제주특별자치도 제주시 애월읍 고내로 46, 지하1층",하가리호프  제주시 애월읍 고내로 46, 제주시 애월읍 하가리 1256-2번지, 제주시 애월읍 고내로 46,126.341713926,33.464662863
45,알바메,2020-02-26,영업,제주특별자치도 제주시 조천읍 선흘리 2090번지,"제주특별자치도 제주시 조천읍 선교로 203, 1층",알바메  제주시 조천읍 선교로 203, 제주시 조천읍 선흘리 2090번지, 제주시 조천읍 선교로 203,126.700055446,33.485391769
46,슬로보트,2020-02-26,영업,제주특별자치도 제주시 애월읍 하귀1리 330,"제주특별자치도 제주시 애월읍 하귀2길 46-16, 1~2층",슬로보트  제주시 애월읍 하귀2길 46-16, 제주시 애월읍 하귀1리 330, 제주시 애월읍 하귀2길 46-16,126.414370935,33.490098027
47,더머카,2020-02-26,영업,제주특별자치도 제주시 삼양이동 2142-5,"제주특별자치도 제주시 일주동로 324, 1층 (삼양이동)",더머카  제주시 일주동로 324, 제주시 삼양이동 2142-5, 제주시 일주동로 324,126.579505921,33.521082078
48,맹이네,2020-01-09,영업,제주특별자치도 제주시 이도일동 1260-4,"제주특별자치도 제주시 중앙로 189, 1층 (이도일동)",맹이네  제주시 중앙로 189, 제주시 이도일동 1260-4, 제주시 중앙로 189,126.528055748,33.502501447
49,잔물결,2020-01-09,영업,제주특별자치도 제주시 한림읍 금능리 1351-1,"제주특별자치도 제주시 한림읍 금능길 58-1, 에이동 1층",잔물결  제주시 한림읍 금능길 58-1, 제주시 한림읍 금능리 1351-1, 제주시 한림읍 금능길 58-1,126.229715855,33.388195556
50,위드비키,2020-01-09,영업,제주특별자치도 제주시 내도동 506-1,"제주특별자치도 제주시 내도7길 33, 1층 (내도동)",위드비키  제주시 내도7길 33, 제주시 내도동 506-1, 제주시 내도7길 33,126.440715134,33.495876661
51,이야기별방,2020-01-09,영업,제주특별자치도 제주시 구좌읍 종달리 1407,"제주특별자치도 제주시 구좌읍 해맞이해안로 2040, 지하1층",이야기별방  제주시 구좌읍 해맞이해안로 2040, 제주시 구좌읍 종달리 1407, 제주시 구좌읍 해맞이해안로 2040,126.901334845,33.509820651
52,백곱식당,2020-03-03,영업,제주특별자치도 제주시 구좌읍 세화리 1500-9,"제주특별자치도 제주시 구좌읍 해맞이해안로 1402, 1층",백곱식당  제주시 구좌읍 해맞이해안로 1402, 제주시 구좌읍 세화리 1500-9, 제주시 구좌읍 해맞이해안로 1402,126.856486037,33.526455280
53,이가도담해장국,2020-03-03,영업,제주특별자치도 제주시 애월읍 하귀1리 237-1,"제주특별자치도 제주시 애월읍 하귀동남4길 9-6, 1층",이가도담해장국  제주시 애월읍 하귀동남4길 9-6, 제주시 애월읍 하귀1리 237-1, 제주시 애월읍 하귀동남4길 9-6,126.413340829,33.482236404
54,하이한담,2020-03-03,영업,제주특별자치도 제주시 일도이동 325-27,"제주특별자치도 제주시 고마로9길 20-1, 1층 (일도이동)",하이한담  제주시 고마로9길 20-1, 제주시 일도이동 325-27, 제주시 고마로9길 20-1,126.541455178,33.510469178
55,까사데마마,2020-03-23,영업,제주특별자치도 제주시 애월읍 신엄리 720-1번지,"제주특별자치도 제주시 애월읍 중용길 24, 제2동",까사데마마  제주시 애월읍 중용길 24, 제주시 애월읍 신엄리 720-1번지, 제주시 애월읍 중용길 24,126.372542251,33.471157166
56,애월호롱,2020-01-14,영업,제주특별자치도 제주시 애월읍 고내리 1188-1번지,"제주특별자치도 제주시 애월읍 고내로7길 37, 1층",애월호롱  제주시 애월읍 고내로7길 37, 제주시 애월읍 고내리 1188-1번지, 제주시 애월읍 고내로7길 37,126.337167428,33.466067463
57,홍대감더덕토종닭,2020-01-14,영업,제주특별자치도 제주시 구좌읍 송당리 1885-1,"제주특별자치도 제주시 구좌읍 비자림로 1772, 1층",홍대감더덕토종닭  제주시 구좌읍 비자림로 1772, 제주시 구좌읍 송당리 1885-1, 제주시 구좌읍 비자림로 1772,126.773665385,33.467004684
58,한끼정식뷔페,2020-01-14,영업,제주특별자치도 제주시 건입동 1378-1,"제주특별자치도 제주시 중앙로 27-41, 1층 (건입동)",한끼정식뷔페  제주시 중앙로 27-41, 제주시 건입동 1378-1, 제주시 중앙로 27-41,126.527468742,33.515452759
59,콜로세움,2020-01-14,영업,제주특별자치도 제주시 오라이동 3236-1,"제주특별자치도 제주시 민오름길 14, 1~2층 (오라이동)",콜로세움  제주시 민오름길 14, 제주시 오라이동 3236-1, 제주시 민오름길 14,126.501629496,33.480406117
60,교촌치킨아라점,2020-01-14,영업,제주특별자치도 제주시 아라일동 6080,"제주특별자치도 제주시 중앙로 596, 제1호 1층 (아라일동)",교촌치킨아라점  제주시 중앙로 596, 제주시 아라일동 6080, 제주시 중앙로 596,126.545708725,33.470152587
61,임창정의모서리족발노형점,2020-03-12,영업,제주특별자치도 제주시 노형동 938-8번지,"제주특별자치도 제주시 원노형남1길 37, 1층 (노형동)",임창정의모서리족발노형점  제주시 원노형남1길 37, 제주시 노형동 938-8번지, 제주시 원노형남1길 37,126.484439577,33.484063725
62,닥앤돈스신제주점,2020-03-12,영업,제주특별자치도 제주시 연동 291-12,"제주특별자치도 제주시 삼무로9길 35, 1층 (연동)",닥앤돈스신제주점  제주시 삼무로9길 35, 제주시 연동 291-12, 제주시 삼무로9길 35,126.494712757,33.490496953
63,조선제일국밥제주점,2020-02-24,영업,제주특별자치도 제주시 봉개동 2013-3,"제주특별자치도 제주시 봉개대동6길 45, 1층 (봉개동)",조선제일국밥제주점  제주시 봉개대동6길 45, 제주시 봉개동 2013-3, 제주시 봉개대동6길 45,126.593717628,33.488205306
64,불타는여고24시떡볶이삼화점,2020-02-24,영업,제주특별자치도 제주시 화북일동 1015-1,"제주특별자치도 제주시 화삼로1길 18, 1층 (화북일동)",불타는여고24시떡볶이삼화점  제주시 화삼로1길 18, 제주시 화북일동 1015-1, 제주시 화삼로1길 18,126.575700740,33.514756426
65,수지네밥상,2020-01-10,영업,제주특별자치도 제주시 애월읍 하귀2리 1801,"제주특별자치도 제주시 애월읍 일주서로 7040, 1층",수지네밥상  제주시 애월읍 일주서로 7040, 제주시 애월읍 하귀2리 1801, 제주시 애월읍 일주서로 7040,126.401872037,33.482261036
66,7스크린그늘집,2020-01-14,영업,제주특별자치도 제주시 연동 1360-4,"제주특별자치도 제주시 과원로 36, 지하1층 (연동)",7스크린그늘집  제주시 과원로 36, 제주시 연동 1360-4, 제주시 과원로 36,126.486970052,33.475916211
67,포산해장국,2020-02-21,영업,제주특별자치도 제주시 노형동 1050-1번지,"제주특별자치도 제주시 월랑로10길 34, 1층 (노형동)",포산해장국  제주시 월랑로10길 34, 제주시 노형동 1050-1번지, 제주시 월랑로10길 34,126.478715872,33.490922740
68,삼화회센터,2020-02-21,영업,제주특별자치도 제주시 화북일동 1015-1번지,"제주특별자치도 제주시 화삼로1길 18, 1층 (화북일동)",삼화회센터  제주시 화삼로1길 18, 제주시 화북일동 1015-1번지, 제주시 화삼로1길 18,126.575700740,33.514756426
69,가마솥추어탕,2020-03-09,영업,제주특별자치도 제주시 노형동 2736번지,"제주특별자치도 제주시 월랑로 88, 나동 1층 (노형동)",가마솥추어탕  제주시 월랑로 88, 제주시 노형동 2736번지, 제주시 월랑로 88,126.472536905,33.492592063
70,조마루뼈다귀한림점,2020-03-09,영업,제주특별자치도 제주시 한림읍 한림리 1450-14,"제주특별자치도 제주시 한림읍 한림남2길 7, 1층",조마루뼈다귀한림점  제주시 한림읍 한림남2길 7, 제주시 한림읍 한림리 1450-14, 제주시 한림읍 한림남2길 7,126.264327600,33.412246226
71,혹시,2020-03-09,영업,제주특별자치도 제주시 노형동 904-5,"제주특별자치도 제주시 원노형3길 40, 1층 101호 (노형동)",혹시  제주시 원노형3길 40, 제주시 노형동 904-5, 제주시 원노형3길 40,126.481783586,33.486815504
72,거로집2,2020-02-10,영업,제주특별자치도 제주시 화북일동 4721-22번지,"제주특별자치도 제주시 일주동로 100-1, 2층 (화북일동)",거로집2  제주시 일주동로 100-1, 제주시 화북일동 4721-22번지, 제주시 일주동로 100-1,126.557605570,33.515025772
73,싱푸미엔관,2020-02-10,영업,제주특별자치도 제주시 이도이동 2042-2 정우빌,"제주특별자치도 제주시 구남로2길 32, 1층 (이도이동, 정우빌)",싱푸미엔관  제주시 구남로2길 32, 제주시 이도이동 2042-2 정우빌, 제주시 구남로2길 32,126.534477198,33.486967725
74,단소,2020-02-10,영업,제주특별자치도 제주시 애월읍 애월리 1747-1,"제주특별자치도 제주시 애월읍 애월로 139-4, 1층",단소  제주시 애월읍 애월로 139-4, 제주시 애월읍 애월리 1747-1, 제주시 애월읍 애월로 139-4,126.322630509,33.464413488
75,신촌올레숯불갈비,2020-02-12,영업,제주특별자치도 제주시 조천읍 신촌리 1777-1,"제주특별자치도 제주시 조천읍 신촌6길 13, 1층",신촌올레숯불갈비  제주시 조천읍 신촌6길 13, 제주시 조천읍 신촌리 1777-1, 제주시 조천읍 신촌6길 13,126.621427211,33.533083183
76,주식회사명륜진사갈비아라점,2020-02-17,영업,제주특별자치도 제주시 아라일동 6095-11,"제주특별자치도 제주시 아란7길 6, 1층 (아라일동)",주식회사명륜진사갈비아라점  제주시 아란7길 6, 제주시 아라일동 6095-11, 제주시 아란7길 6,126.544710395,33.474628558
77,지그라나다,2020-02-17,영업,제주특별자치도 제주시 이호일동 292-4번지,"제주특별자치도 제주시 도공로 86-1, 1~2층 (이호일동)",지그라나다  제주시 도공로 86-1, 제주시 이호일동 292-4번지, 제주시 도공로 86-1,126.464071847,33.499471968
78,바리아도,2020-02-17,영업,제주특별자치도 제주시 애월읍 애월리 2505번지 제주토비스콘도,"제주특별자치도 제주시 애월읍 애월로1길 8, 제주토비스콘도 1층",바리아도  제주시 애월읍 애월로1길 8, 제주시 애월읍 애월리 2505번지 제주토비스콘도, 제주시 애월읍 애월로1길 8,126.311505725,33.463165021
79,다과상점,2020-02-12,영업,제주특별자치도 제주시 애월읍 유수암리 1830,"제주특별자치도 제주시 애월읍 유수암로 51, 1~2동 1층",다과상점  제주시 애월읍 유수암로 51, 제주시 애월읍 유수암리 1830, 제주시 애월읍 유수암로 51,126.403196224,33.438238619
80,114화교반점,2020-03-13,영업,제주특별자치도 제주시 노형동 3806-2,"제주특별자치도 제주시 노형로 342-1, 1층 (노형동)",114화교반점  제주시 노형로 342-1, 제주시 노형동 3806-2, 제주시 노형로 342-1,126.473609195,33.481411234
81,지오포카치아,2020-03-13,영업,제주특별자치도 제주시 이호일동 1795,"제주특별자치도 제주시 테우해안로 136, 1층 (이호일동)",지오포카치아  제주시 테우해안로 136, 제주시 이호일동 1795, 제주시 테우해안로 136,126.448306455,33.497658300
82,사리원외도점,2020-03-13,영업,제주특별자치도 제주시 외도일동 429-7,"제주특별자치도 제주시 도근내길 8, 1층 (외도일동)",사리원외도점  제주시 도근내길 8, 제주시 외도일동 429-7, 제주시 도근내길 8,126.432111859,33.492628213
83,동진식당공항점,2020-03-13,영업,제주특별자치도 제주시 용담이동 622-2번지,"제주특별자치도 제주시 용화로 51-1, 1층 (용담이동)",동진식당공항점  제주시 용화로 51-1, 제주시 용담이동 622-2번지, 제주시 용화로 51-1,126.509357138,33.509667240
84,후라이드의품격,2020-03-13,영업,제주특별자치도 제주시 노형동 1276-6 별두빌라,"제주특별자치도 제주시 다랑곶4길 22, 1층 (노형동, 별두빌라)",후라이드의품격  제주시 다랑곶4길 22, 제주시 노형동 1276-6 별두빌라, 제주시 다랑곶4길 22,126.479933623,33.488586021
85,텐더로인,2020-03-17,영업,제주특별자치도 제주시 삼도이동 594-30,"제주특별자치도 제주시 서사로11길 16, 제1동 (삼도이동)",텐더로인  제주시 서사로11길 16, 제주시 삼도이동 594-30, 제주시 서사로11길 16,126.521623521,33.505641545
86,아일랜드본섬,2020-03-17,영업,제주특별자치도 제주시 이도이동 1965-2번지,제주특별자치도 제주시 신설로6길 1-1 (이도이동),아일랜드본섬  제주시 신설로6길 1-1 (이도이동), 제주시 이도이동 1965-2번지, 제주시 신설로6길 1-1 (이도이동),126.542692294,33.494044770
87,모들모들,2020-01-08,영업,제주특별자치도 제주시 삼양이동 2255-1번지,"제주특별자치도 제주시 지석12길 14, 1층 104호 (삼양이동)",모들모들  제주시 지석12길 14, 제주시 삼양이동 2255-1번지, 제주시 지석12길 14,126.584071954,33.519752925
88,봉크랑,2020-01-08,영업,제주특별자치도 제주시 노형동 1287-2번지,"제주특별자치도 제주시 정존13길 4, B동 1층 제1호 (노형동)",봉크랑  제주시 정존13길 4, 제주시 노형동 1287-2번지, 제주시 정존13길 4,126.477548429,33.485556056
89,새마루,2020-01-30,영업,제주특별자치도 제주시 화북일동 1475-1번지,"제주특별자치도 제주시 벌랑서길 59, 1층 (화북일동)",새마루  제주시 벌랑서길 59, 제주시 화북일동 1475-1번지, 제주시 벌랑서길 59,126.573337726,33.524883493
90,유성,2020-03-11,영업,제주특별자치도 제주시 일도이동 550-24번지,"제주특별자치도 제주시 신산로7길 68, 1층 (일도이동)",유성  제주시 신산로7길 68, 제주시 일도이동 550-24번지, 제주시 신산로7길 68,126.537456628,33.513727020
91,다올국수,2020-03-11,영업,제주특별자치도 제주시 삼도일동 519-10,"제주특별자치도 제주시 서광로 209-1, 1층 (삼도일동)",다올국수  제주시 서광로 209-1, 제주시 삼도일동 519-10, 제주시 서광로 209-1,126.518920342,33.500157510
92,미보식당,2020-02-13,영업,제주특별자치도 제주시 오라일동 2442-11번지,"제주특별자치도 제주시 서광로2길 11-7, 2층 (오라일동)",미보식당  제주시 서광로2길 11-7, 제주시 오라일동 2442-11번지, 제주시 서광로2길 11-7,126.513438357,33.499227017
93,처갓집양념치킨도남시청점,2020-02-13,영업,제주특별자치도 제주시 도남동 901-19번지,"제주특별자치도 제주시 신성로 19, 1층 (도남동)",처갓집양념치킨도남시청점  제주시 신성로 19, 제주시 도남동 901-19번지, 제주시 신성로 19,126.521691035,33.496337298
94,와인도시,2020-02-13,영업,제주특별자치도 제주시 연동 284-18,"제주특별자치도 제주시 연동12길 10, 1~2층 (연동)",와인도시  제주시 연동12길 10, 제주시 연동 284-18, 제주시 연동12길 10,126.492997411,33.484899936
95,팝콘팩토리씨지브이제주,2020-03-27,영업,제주특별자치도 제주시 이도이동 1776-3 메카플러스,"제주특별자치도 제주시 서광로 288, 메카플러스 3층 (이도이동)",팝콘팩토리씨지브이제주  제주시 서광로 288, 제주시 이도이동 1776-3 메카플러스, 제주시 서광로 288,126.527273996,33.500106680
