Unnamed: 0,store_name,business_category,permission_date,situation,address,address_road,trans_ad,trans_ad_road,x,y,new_store_name
348,30년할매닭발 한림점,기타,2020-08-03,영업,제주특별자치도 제주시 한림읍 한림리 1305-18,"제주특별자치도 제주시 한림읍 한림로 690, 1층", 제주시 한림읍 한림리 1305-18, 제주시 한림읍 한림로 690,126.265159949,33.416323832,30년할매닭발 한림점  제주시 한림읍 한림로 690
349,오례밥집,기타,2020-08-03,영업,제주특별자치도 제주시 조천읍 함덕리 1752-2 에덴빌리지2차,"제주특별자치도 제주시 조천읍 조천우회로 527, 202동 1층 102호 (에덴빌리지2차)", 제주시 조천읍 함덕리 1752-2 에덴빌리지2차, 제주시 조천읍 조천우회로 527,126.665759299,33.530635459,오례밥집  제주시 조천읍 조천우회로 527
350,미트서플라이,기타,2020-08-03,영업,제주특별자치도 제주시 조천읍 선흘리 2077-6,"제주특별자치도 제주시 조천읍 선교로 149, 제2동 1층", 제주시 조천읍 선흘리 2077-6, 제주시 조천읍 선교로 149,126.703676524,33.487314908,미트서플라이  제주시 조천읍 선교로 149
351,소담키친,기타,2020-08-03,영업,제주특별자치도 제주시 애월읍 하귀2리 1310-1,"제주특별자치도 제주시 애월읍 항몽로 34, 1층", 제주시 애월읍 하귀2리 1310-1, 제주시 애월읍 항몽로 34,126.405330595,33.48062025,소담키친  제주시 애월읍 항몽로 34
6078,아리아식당,기타,2020-01-16,영업,제주특별자치도 제주시 한경면 고산리 3605-2번지 차귀낚시점,"제주특별자치도 제주시 한경면 노을해안로 1174, 마동 1층", 제주시 한경면 고산리 3605-2번지 차귀낚시점, 제주시 한경면 노을해안로 1174,126.165715327,33.308177764,아리아식당  제주시 한경면 노을해안로 1174
6124,제주김마리,기타,2020-01-16,영업,제주특별자치도 제주시 노형동 709 에코트윈,"제주특별자치도 제주시 1100로 3308, 에코트윈 2층 203호 (노형동)", 제주시 노형동 709 에코트윈, 제주시 1100로 3308,126.481707278,33.4816618,제주김마리  제주시 1100로 3308
6125,맘스터치피자앤치킨신제주점,기타,2020-01-16,영업,제주특별자치도 제주시 노형동 914-7,"제주특별자치도 제주시 노연로 37-1, 1층 (노형동)", 제주시 노형동 914-7, 제주시 노연로 37-1,126.484186934,33.486240938,맘스터치피자앤치킨신제주점  제주시 노연로 37-1
6126,오라회센타,기타,2020-01-16,영업,제주특별자치도 제주시 오라이동 1479번지,"제주특별자치도 제주시 연사3길 10, 1층 제1호 (오라이동)", 제주시 오라이동 1479번지, 제주시 연사3길 10,126.511875335,33.488314131,오라회센타  제주시 연사3길 10
6127,이치진외도직영점,기타,2020-01-16,영업,제주특별자치도 제주시 외도일동 445-3번지,"제주특별자치도 제주시 우정로4길 3-5, 1층 (외도일동)", 제주시 외도일동 445-3번지, 제주시 우정로4길 3-5,126.430426745,33.490837297,이치진외도직영점  제주시 우정로4길 3-5
7110,열정국밥,기타,2020-01-06,영업,제주특별자치도 제주시 연동 2318-5 조양빌라트,"제주특별자치도 제주시 성신로 18-5, 지하1층 001호 (연동, 조양빌라트)", 제주시 연동 2318-5 조양빌라트, 제주시 성신로 18-5,126.485847018,33.49202953,열정국밥  제주시 성신로 18-5
7611,유창호횟집,기타,2020-01-17,영업,제주특별자치도 제주시 삼도일동 787-25,"제주특별자치도 제주시 서사로 78, 1층 (삼도일동)", 제주시 삼도일동 787-25, 제주시 서사로 78,126.519709245,33.505520714,유창호횟집  제주시 서사로 78
7612,문갤러리,기타,2020-01-17,영업,제주특별자치도 제주시 이도일동 1790-8번지,"제주특별자치도 제주시 서광로29길 22-6, 1층 (이도일동)", 제주시 이도일동 1790-8번지, 제주시 서광로29길 22-6,126.526842332,33.502211372,문갤러리  제주시 서광로29길 22-6
7613,크로엔젤제주연동점,기타,2020-01-17,영업,제주특별자치도 제주시 연동 302-3,"제주특별자치도 제주시 신대로 104, A동 1층 (연동)", 제주시 연동 302-3, 제주시 신대로 104,126.495895023,33.487974478,크로엔젤제주연동점  제주시 신대로 104
7614,원플러스원,기타,2020-01-02,영업,제주특별자치도 제주시 연동 272-33번지 로얄쇼핑센타및오피스텔,"제주특별자치도 제주시 신대로12길 51, 로얄쇼핑센타및오피스텔 지하2층 25~26호 (연동)", 제주시 연동 272-33번지 로얄쇼핑센타및오피스텔, 제주시 신대로12길 51,126.4911142,33.488599032,원플러스원  제주시 신대로12길 51
7626,찬미숯불갈비,기타,2020-01-02,영업,제주특별자치도 제주시 삼양이동 2146-2,"제주특별자치도 제주시 지석2길 13-4, 1층 (삼양이동)", 제주시 삼양이동 2146-2, 제주시 지석2길 13-4,126.579601015,33.520160686,찬미숯불갈비  제주시 지석2길 13-4
7627,2도비어이도점,기타,2020-01-03,영업,제주특별자치도 제주시 이도이동 1948-10,"제주특별자치도 제주시 신설로7길 25, 1층 (이도이동)", 제주시 이도이동 1948-10, 제주시 신설로7길 25,126.544625666,33.493857346,2도비어이도점  제주시 신설로7길 25
7628,골프존파크함덕메이저퀸,기타,2020-01-03,영업,제주특별자치도 제주시 조천읍 함덕리 951-1번지,"제주특별자치도 제주시 조천읍 함덕18길 19, 3층", 제주시 조천읍 함덕리 951-1번지, 제주시 조천읍 함덕18길 19,126.670223418,33.539473543,골프존파크함덕메이저퀸  제주시 조천읍 함덕18길 19
7629,선하다선,기타,2020-01-03,영업,제주특별자치도 제주시 조천읍 선흘리 2816-1 제주다온,"제주특별자치도 제주시 조천읍 북선로 322-15, 제주다온 비동 1층", 제주시 조천읍 선흘리 2816-1 제주다온, 제주시 조천읍 북선로 322-15,126.695688302,33.512647378,선하다선  제주시 조천읍 북선로 322-15
7638,옛날국수갤러리,기타,2020-02-18,영업,제주특별자치도 제주시 한경면 고산리 2634-9번지,"제주특별자치도 제주시 한경면 고산로 73, 1층", 제주시 한경면 고산리 2634-9번지, 제주시 한경면 고산로 73,126.177947132,33.307438013,옛날국수갤러리  제주시 한경면 고산로 73
7639,시시한덮밥,기타,2020-02-18,영업,제주특별자치도 제주시 아라일동 6127-10,"제주특별자치도 제주시 인다11길 13, 1층 (아라일동)", 제주시 아라일동 6127-10, 제주시 인다11길 13,126.548933882,33.474060429,시시한덮밥  제주시 인다11길 13
7640,너와의첫여행,기타,2020-02-11,영업,제주특별자치도 제주시 애월읍 장전리 1132-1번지,"제주특별자치도 제주시 애월읍 장소로 16, 1층", 제주시 애월읍 장전리 1132-1번지, 제주시 애월읍 장소로 16,126.38454363,33.450628302,너와의첫여행  제주시 애월읍 장소로 16
7641,김치찜은못참지,기타,2020-02-11,영업,제주특별자치도 제주시 노형동 1060-1 대왕아파트,"제주특별자치도 제주시 수덕7길 14, 1층 106호 (노형동, 대왕아파트)", 제주시 노형동 1060-1 대왕아파트, 제주시 수덕7길 14,126.475664051,33.486777872,김치찜은못참지  제주시 수덕7길 14
7642,스콜피온,기타,2020-02-07,영업,제주특별자치도 제주시 삼도이동 6-1,"제주특별자치도 제주시 중앙로2길 19, 1층 (삼도이동)", 제주시 삼도이동 6-1, 제주시 중앙로2길 19,126.522843278,33.516855193,스콜피온  제주시 중앙로2길 19
7643,소인커피,기타,2020-02-07,영업,제주특별자치도 제주시 노형동 938-6,"제주특별자치도 제주시 원노형8길 21, 1층 (노형동)", 제주시 노형동 938-6, 제주시 원노형8길 21,126.484365156,33.484218721,소인커피  제주시 원노형8길 21
7644,동네국수,기타,2020-02-07,영업,제주특별자치도 제주시 한림읍 월림리 2289,"제주특별자치도 제주시 한림읍 중산간서로 3923, 1층", 제주시 한림읍 월림리 2289, 제주시 한림읍 중산간서로 3923,126.258840141,33.353207651,동네국수  제주시 한림읍 중산간서로 3923
7645,애월온기,기타,2020-02-25,영업,제주특별자치도 제주시 애월읍 애월리 2467,"제주특별자치도 제주시 애월읍 애월로 11, 1층", 제주시 애월읍 애월리 2467, 제주시 애월읍 애월로 11,126.311221454,33.460125747,애월온기  제주시 애월읍 애월로 11
7646,골프존준스크린,기타,2020-02-25,영업,제주특별자치도 제주시 한림읍 한림리 905-4번지,"제주특별자치도 제주시 한림읍 한림상로 142, 1층", 제주시 한림읍 한림리 905-4번지, 제주시 한림읍 한림상로 142,126.267689949,33.411366835,골프존준스크린  제주시 한림읍 한림상로 142
7647,자연과사람들밀면제주시점,기타,2020-02-25,영업,제주특별자치도 제주시 오라일동 1012-4번지 이상빌딩,"제주특별자치도 제주시 오라로 136, 이상빌딩 1층 (오라일동)", 제주시 오라일동 1012-4번지 이상빌딩, 제주시 오라로 136,126.517152697,33.494260825,자연과사람들밀면제주시점  제주시 오라로 136
7648,인설해장국,기타,2020-02-25,영업,제주특별자치도 제주시 한경면 조수리 1412-2,"제주특별자치도 제주시 한경면 낙수로 40, 1층", 제주시 한경면 조수리 1412-2, 제주시 한경면 낙수로 40,126.224775962,33.332654246,인설해장국  제주시 한경면 낙수로 40
7649,항아리조림,기타,2020-01-21,영업,제주특별자치도 제주시 구좌읍 세화리 1500-17번지,"제주특별자치도 제주시 구좌읍 세화3길 32, 1층", 제주시 구좌읍 세화리 1500-17번지, 제주시 구좌읍 세화3길 32,126.856398976,33.526179668,항아리조림  제주시 구좌읍 세화3길 32
7650,풍정포차,기타,2020-01-21,영업,제주특별자치도 제주시 이도일동 1349-24,제주특별자치도 제주시 오현길 85 (이도일동), 제주시 이도일동 1349-24, 제주시 오현길 85 (이도일동),126.525180178,33.512389403,풍정포차  제주시 오현길 85 (이도일동)
7651,문스타,기타,2020-02-19,영업,제주특별자치도 제주시 구좌읍 월정리 33-12번지,"제주특별자치도 제주시 구좌읍 해맞이해안로 486, 지하1층 비102호", 제주시 구좌읍 월정리 33-12번지, 제주시 구좌읍 해맞이해안로 486,126.79887108,33.554723109,문스타  제주시 구좌읍 해맞이해안로 486
7652,최정가네칼국수,기타,2020-02-19,영업,제주특별자치도 제주시 한림읍 대림리 1820-19번지,"제주특별자치도 제주시 한림읍 한림로19길 6, 1층", 제주시 한림읍 대림리 1820-19번지, 제주시 한림읍 한림로19길 6,126.264186642,33.417319554,최정가네칼국수  제주시 한림읍 한림로19길 6
7653,스페이스제로,기타,2020-02-19,영업,제주특별자치도 제주시 애월읍 어음리 산 131,"제주특별자치도 제주시 애월읍 천덕로 880-24, 에이동 3층", 제주시 애월읍 어음리 산 131, 제주시 애월읍 천덕로 880-24,126.366270031,33.390805591,스페이스제로  제주시 애월읍 천덕로 880-24
7654,괸당집인제점,기타,2020-02-19,영업,제주특별자치도 제주시 일도이동 417번지,"제주특별자치도 제주시 고마로19길 8, 1층 (일도이동)", 제주시 일도이동 417번지, 제주시 고마로19길 8,126.542498624,33.504784413,괸당집인제점  제주시 고마로19길 8
7655,비에이치씨탑동점,기타,2020-02-28,영업,제주특별자치도 제주시 삼도이동 1192-21 천마타워,"제주특별자치도 제주시 중앙로 20, 천마타워 1층 102호 (삼도이동)", 제주시 삼도이동 1192-21 천마타워, 제주시 중앙로 20,126.524550201,33.516674659,비에이치씨탑동점  제주시 중앙로 20
7656,쿠치나,기타,2020-02-28,영업,제주특별자치도 제주시 애월읍 애월리 2505번지 제주토비스콘도,"제주특별자치도 제주시 애월읍 애월로1길 8, 제주토비스콘도 지하1층", 제주시 애월읍 애월리 2505번지 제주토비스콘도, 제주시 애월읍 애월로1길 8,126.311505725,33.463165021,쿠치나  제주시 애월읍 애월로1길 8
7657,와흘길따라,기타,2020-02-28,영업,제주특별자치도 제주시 조천읍 와흘리 125-15,"제주특별자치도 제주시 조천읍 남조로 2324, 1층", 제주시 조천읍 와흘리 125-15, 제주시 조천읍 남조로 2324,126.658889925,33.472596855,와흘길따라  제주시 조천읍 남조로 2324
7658,마루해물항아리,기타,2020-02-28,영업,제주특별자치도 제주시 애월읍 하가리 1524-2번지,"제주특별자치도 제주시 애월읍 하가로 167-2, 2층", 제주시 애월읍 하가리 1524-2번지, 제주시 애월읍 하가로 167-2,126.348476605,33.455349628,마루해물항아리  제주시 애월읍 하가로 167-2
7659,한남동그집제주이도점,기타,2020-02-28,영업,제주특별자치도 제주시 이도이동 1058-6 남정빌딩,"제주특별자치도 제주시 중앙로 281, 남정빌딩 1층 (이도이동)", 제주시 이도이동 1058-6 남정빌딩, 제주시 중앙로 281,126.533436247,33.495378373,한남동그집제주이도점  제주시 중앙로 281
7660,돼지구이연구소본점,기타,2020-03-10,영업,제주특별자치도 제주시 연동 312-32번지 우리주택,"제주특별자치도 제주시 신대로13길 19, 1층 (연동, 우리주택)", 제주시 연동 312-32번지 우리주택, 제주시 신대로13길 19,126.498567382,33.487790478,돼지구이연구소본점  제주시 신대로13길 19
7661,한림폭식제주협재점,기타,2020-03-24,영업,제주특별자치도 제주시 한림읍 한림리 524-1,"제주특별자치도 제주시 한림읍 명랑남동길 42, 1층", 제주시 한림읍 한림리 524-1, 제주시 한림읍 명랑남동길 42,126.272071466,33.416887645,한림폭식제주협재점  제주시 한림읍 명랑남동길 42
7662,바람나들목,기타,2020-03-24,영업,제주특별자치도 제주시 우도면 연평리 895,"제주특별자치도 제주시 우도면 우도로 297, 1층", 제주시 우도면 연평리 895, 제주시 우도면 우도로 297,126.95088733,33.518249793,바람나들목  제주시 우도면 우도로 297
7663,숙이네갈비,기타,2020-03-24,영업,제주특별자치도 제주시 일도이동 68-8,"제주특별자치도 제주시 고마로 143, 1층 (일도이동)", 제주시 일도이동 68-8, 제주시 고마로 143,126.543272667,33.501982098,숙이네갈비  제주시 고마로 143
7664,하가리호프,기타,2020-03-24,영업,제주특별자치도 제주시 애월읍 하가리 1256-2번지,"제주특별자치도 제주시 애월읍 고내로 46, 지하1층", 제주시 애월읍 하가리 1256-2번지, 제주시 애월읍 고내로 46,126.341713926,33.464662863,하가리호프  제주시 애월읍 고내로 46
7665,알바메,기타,2020-02-26,영업,제주특별자치도 제주시 조천읍 선흘리 2090번지,"제주특별자치도 제주시 조천읍 선교로 203, 1층", 제주시 조천읍 선흘리 2090번지, 제주시 조천읍 선교로 203,126.700055446,33.485391769,알바메  제주시 조천읍 선교로 203
7666,슬로보트,기타,2020-02-26,영업,제주특별자치도 제주시 애월읍 하귀1리 330,"제주특별자치도 제주시 애월읍 하귀2길 46-16, 1~2층", 제주시 애월읍 하귀1리 330, 제주시 애월읍 하귀2길 46-16,126.414370935,33.490098027,슬로보트  제주시 애월읍 하귀2길 46-16
7667,더머카,기타,2020-02-26,영업,제주특별자치도 제주시 삼양이동 2142-5,"제주특별자치도 제주시 일주동로 324, 1층 (삼양이동)", 제주시 삼양이동 2142-5, 제주시 일주동로 324,126.579505921,33.521082078,더머카  제주시 일주동로 324
7668,맹이네,기타,2020-01-09,영업,제주특별자치도 제주시 이도일동 1260-4,"제주특별자치도 제주시 중앙로 189, 1층 (이도일동)", 제주시 이도일동 1260-4, 제주시 중앙로 189,126.528055748,33.502501447,맹이네  제주시 중앙로 189
7669,잔물결,기타,2020-01-09,영업,제주특별자치도 제주시 한림읍 금능리 1351-1,"제주특별자치도 제주시 한림읍 금능길 58-1, 에이동 1층", 제주시 한림읍 금능리 1351-1, 제주시 한림읍 금능길 58-1,126.229715855,33.388195556,잔물결  제주시 한림읍 금능길 58-1
7670,위드비키,기타,2020-01-09,영업,제주특별자치도 제주시 내도동 506-1,"제주특별자치도 제주시 내도7길 33, 1층 (내도동)", 제주시 내도동 506-1, 제주시 내도7길 33,126.440715134,33.495876661,위드비키  제주시 내도7길 33
7671,이야기별방,기타,2020-01-09,영업,제주특별자치도 제주시 구좌읍 종달리 1407,"제주특별자치도 제주시 구좌읍 해맞이해안로 2040, 지하1층", 제주시 구좌읍 종달리 1407, 제주시 구좌읍 해맞이해안로 2040,0.0,0.0,이야기별방  제주시 구좌읍 해맞이해안로 2040
7672,백곱식당,기타,2020-03-03,영업,제주특별자치도 제주시 구좌읍 세화리 1500-9,"제주특별자치도 제주시 구좌읍 해맞이해안로 1402, 1층", 제주시 구좌읍 세화리 1500-9, 제주시 구좌읍 해맞이해안로 1402,126.856486037,33.52645528,백곱식당  제주시 구좌읍 해맞이해안로 1402
7673,이가도담해장국,기타,2020-03-03,영업,제주특별자치도 제주시 애월읍 하귀1리 237-1,"제주특별자치도 제주시 애월읍 하귀동남4길 9-6, 1층", 제주시 애월읍 하귀1리 237-1, 제주시 애월읍 하귀동남4길 9-6,126.413340829,33.482236404,이가도담해장국  제주시 애월읍 하귀동남4길 9-6
7674,하이한담,기타,2020-03-03,영업,제주특별자치도 제주시 일도이동 325-27,"제주특별자치도 제주시 고마로9길 20-1, 1층 (일도이동)", 제주시 일도이동 325-27, 제주시 고마로9길 20-1,126.541455178,33.510469178,하이한담  제주시 고마로9길 20-1
7675,까사데마마,기타,2020-03-23,영업,제주특별자치도 제주시 애월읍 신엄리 720-1번지,"제주특별자치도 제주시 애월읍 중용길 24, 제2동", 제주시 애월읍 신엄리 720-1번지, 제주시 애월읍 중용길 24,126.372542251,33.471157166,까사데마마  제주시 애월읍 중용길 24
7676,애월호롱,기타,2020-01-14,영업,제주특별자치도 제주시 애월읍 고내리 1188-1번지,"제주특별자치도 제주시 애월읍 고내로7길 37, 1층", 제주시 애월읍 고내리 1188-1번지, 제주시 애월읍 고내로7길 37,126.337167428,33.466067463,애월호롱  제주시 애월읍 고내로7길 37
7677,홍대감더덕토종닭,기타,2020-01-14,영업,제주특별자치도 제주시 구좌읍 송당리 1885-1,"제주특별자치도 제주시 구좌읍 비자림로 1772, 1층", 제주시 구좌읍 송당리 1885-1, 제주시 구좌읍 비자림로 1772,126.773665385,33.467004684,홍대감더덕토종닭  제주시 구좌읍 비자림로 1772
7678,한끼정식뷔페,기타,2020-01-14,영업,제주특별자치도 제주시 건입동 1378-1,"제주특별자치도 제주시 중앙로 27-41, 1층 (건입동)", 제주시 건입동 1378-1, 제주시 중앙로 27-41,126.527468742,33.515452759,한끼정식뷔페  제주시 중앙로 27-41
7679,콜로세움,기타,2020-01-14,영업,제주특별자치도 제주시 오라이동 3236-1,"제주특별자치도 제주시 민오름길 14, 1~2층 (오라이동)", 제주시 오라이동 3236-1, 제주시 민오름길 14,126.501629496,33.480406117,콜로세움  제주시 민오름길 14
7680,교촌치킨아라점,호프/통닭,2020-01-14,영업,제주특별자치도 제주시 아라일동 6080,"제주특별자치도 제주시 중앙로 596, 제1호 1층 (아라일동)", 제주시 아라일동 6080, 제주시 중앙로 596,126.545708725,33.470152587,교촌치킨아라점  제주시 중앙로 596
7681,임창정의모서리족발노형점,기타,2020-03-12,영업,제주특별자치도 제주시 노형동 938-8번지,"제주특별자치도 제주시 원노형남1길 37, 1층 (노형동)", 제주시 노형동 938-8번지, 제주시 원노형남1길 37,126.484439577,33.484063725,임창정의모서리족발노형점  제주시 원노형남1길 37
7682,닥앤돈스신제주점,기타,2020-03-12,영업,제주특별자치도 제주시 연동 291-12,"제주특별자치도 제주시 삼무로9길 35, 1층 (연동)", 제주시 연동 291-12, 제주시 삼무로9길 35,126.494712757,33.490496953,닥앤돈스신제주점  제주시 삼무로9길 35
7683,조선제일국밥제주점,기타,2020-02-24,영업,제주특별자치도 제주시 봉개동 2013-3,"제주특별자치도 제주시 봉개대동6길 45, 1층 (봉개동)", 제주시 봉개동 2013-3, 제주시 봉개대동6길 45,126.593717628,33.488205306,조선제일국밥제주점  제주시 봉개대동6길 45
7684,불타는여고24시떡볶이삼화점,기타,2020-02-24,영업,제주특별자치도 제주시 화북일동 1015-1,"제주특별자치도 제주시 화삼로1길 18, 1층 (화북일동)", 제주시 화북일동 1015-1, 제주시 화삼로1길 18,126.57570074,33.514756426,불타는여고24시떡볶이삼화점  제주시 화삼로1길 18
7685,수지네밥상,기타,2020-01-10,영업,제주특별자치도 제주시 애월읍 하귀2리 1801,"제주특별자치도 제주시 애월읍 일주서로 7040, 1층", 제주시 애월읍 하귀2리 1801, 제주시 애월읍 일주서로 7040,126.401872037,33.482261036,수지네밥상  제주시 애월읍 일주서로 7040
7686,7스크린그늘집,기타,2020-01-14,영업,제주특별자치도 제주시 연동 1360-4,"제주특별자치도 제주시 과원로 36, 지하1층 (연동)", 제주시 연동 1360-4, 제주시 과원로 36,126.486970052,33.475916211,7스크린그늘집  제주시 과원로 36
7687,포산해장국,기타,2020-02-21,영업,제주특별자치도 제주시 노형동 1050-1번지,"제주특별자치도 제주시 월랑로10길 34, 1층 (노형동)", 제주시 노형동 1050-1번지, 제주시 월랑로10길 34,126.478715872,33.49092274,포산해장국  제주시 월랑로10길 34
7688,삼화회센터,기타,2020-02-21,영업,제주특별자치도 제주시 화북일동 1015-1번지,"제주특별자치도 제주시 화삼로1길 18, 1층 (화북일동)", 제주시 화북일동 1015-1번지, 제주시 화삼로1길 18,126.57570074,33.514756426,삼화회센터  제주시 화삼로1길 18
7689,가마솥추어탕,기타,2020-03-09,영업,제주특별자치도 제주시 노형동 2736번지,"제주특별자치도 제주시 월랑로 88, 나동 1층 (노형동)", 제주시 노형동 2736번지, 제주시 월랑로 88,126.472536905,33.492592063,가마솥추어탕  제주시 월랑로 88
7690,조마루뼈다귀한림점,기타,2020-03-09,영업,제주특별자치도 제주시 한림읍 한림리 1450-14,"제주특별자치도 제주시 한림읍 한림남2길 7, 1층", 제주시 한림읍 한림리 1450-14, 제주시 한림읍 한림남2길 7,126.2643276,33.412246226,조마루뼈다귀한림점  제주시 한림읍 한림남2길 7
7691,혹시,기타,2020-03-09,영업,제주특별자치도 제주시 노형동 904-5,"제주특별자치도 제주시 원노형3길 40, 1층 101호 (노형동)", 제주시 노형동 904-5, 제주시 원노형3길 40,126.481783586,33.486815504,혹시  제주시 원노형3길 40
7692,거로집2,기타,2020-02-10,영업,제주특별자치도 제주시 화북일동 4721-22번지,"제주특별자치도 제주시 일주동로 100-1, 2층 (화북일동)", 제주시 화북일동 4721-22번지, 제주시 일주동로 100-1,0.0,0.0,거로집2  제주시 일주동로 100-1
7693,싱푸미엔관,기타,2020-02-10,영업,제주특별자치도 제주시 이도이동 2042-2 정우빌,"제주특별자치도 제주시 구남로2길 32, 1층 (이도이동, 정우빌)", 제주시 이도이동 2042-2 정우빌, 제주시 구남로2길 32,126.534477198,33.486967725,싱푸미엔관  제주시 구남로2길 32
7694,단소,기타,2020-02-10,영업,제주특별자치도 제주시 애월읍 애월리 1747-1,"제주특별자치도 제주시 애월읍 애월로 139-4, 1층", 제주시 애월읍 애월리 1747-1, 제주시 애월읍 애월로 139-4,126.322630509,33.464413488,단소  제주시 애월읍 애월로 139-4
7695,신촌올레숯불갈비,기타,2020-02-12,영업,제주특별자치도 제주시 조천읍 신촌리 1777-1,"제주특별자치도 제주시 조천읍 신촌6길 13, 1층", 제주시 조천읍 신촌리 1777-1, 제주시 조천읍 신촌6길 13,126.621427211,33.533083183,신촌올레숯불갈비  제주시 조천읍 신촌6길 13
7696,주식회사명륜진사갈비아라점,기타,2020-02-17,영업,제주특별자치도 제주시 아라일동 6095-11,"제주특별자치도 제주시 아란7길 6, 1층 (아라일동)", 제주시 아라일동 6095-11, 제주시 아란7길 6,126.544710395,33.474628558,주식회사명륜진사갈비아라점  제주시 아란7길 6
7697,지그라나다,기타,2020-02-17,영업,제주특별자치도 제주시 이호일동 292-4번지,"제주특별자치도 제주시 도공로 86-1, 1~2층 (이호일동)", 제주시 이호일동 292-4번지, 제주시 도공로 86-1,126.464071847,33.499471968,지그라나다  제주시 도공로 86-1
7698,바리아도,기타,2020-02-17,영업,제주특별자치도 제주시 애월읍 애월리 2505번지 제주토비스콘도,"제주특별자치도 제주시 애월읍 애월로1길 8, 제주토비스콘도 1층", 제주시 애월읍 애월리 2505번지 제주토비스콘도, 제주시 애월읍 애월로1길 8,126.311505725,33.463165021,바리아도  제주시 애월읍 애월로1길 8
7699,다과상점,기타,2020-02-12,영업,제주특별자치도 제주시 애월읍 유수암리 1830,"제주특별자치도 제주시 애월읍 유수암로 51, 1~2동 1층", 제주시 애월읍 유수암리 1830, 제주시 애월읍 유수암로 51,126.403196224,33.438238619,다과상점  제주시 애월읍 유수암로 51
7700,114화교반점,기타,2020-03-13,영업,제주특별자치도 제주시 노형동 3806-2,"제주특별자치도 제주시 노형로 342-1, 1층 (노형동)", 제주시 노형동 3806-2, 제주시 노형로 342-1,126.473609195,33.481411234,114화교반점  제주시 노형로 342-1
7701,지오포카치아,기타,2020-03-13,영업,제주특별자치도 제주시 이호일동 1795,"제주특별자치도 제주시 테우해안로 136, 1층 (이호일동)", 제주시 이호일동 1795, 제주시 테우해안로 136,126.448306455,33.4976583,지오포카치아  제주시 테우해안로 136
7702,사리원외도점,기타,2020-03-13,영업,제주특별자치도 제주시 외도일동 429-7,"제주특별자치도 제주시 도근내길 8, 1층 (외도일동)", 제주시 외도일동 429-7, 제주시 도근내길 8,126.432111859,33.492628213,사리원외도점  제주시 도근내길 8
7703,동진식당공항점,기타,2020-03-13,영업,제주특별자치도 제주시 용담이동 622-2번지,"제주특별자치도 제주시 용화로 51-1, 1층 (용담이동)", 제주시 용담이동 622-2번지, 제주시 용화로 51-1,126.509357138,33.50966724,동진식당공항점  제주시 용화로 51-1
7704,후라이드의품격,기타,2020-03-13,영업,제주특별자치도 제주시 노형동 1276-6 별두빌라,"제주특별자치도 제주시 다랑곶4길 22, 1층 (노형동, 별두빌라)", 제주시 노형동 1276-6 별두빌라, 제주시 다랑곶4길 22,126.479933623,33.488586021,후라이드의품격  제주시 다랑곶4길 22
7705,텐더로인,기타,2020-03-17,영업,제주특별자치도 제주시 삼도이동 594-30,"제주특별자치도 제주시 서사로11길 16, 제1동 (삼도이동)", 제주시 삼도이동 594-30, 제주시 서사로11길 16,126.521623521,33.505641545,텐더로인  제주시 서사로11길 16
7706,아일랜드본섬,기타,2020-03-17,영업,제주특별자치도 제주시 이도이동 1965-2번지,제주특별자치도 제주시 신설로6길 1-1 (이도이동), 제주시 이도이동 1965-2번지, 제주시 신설로6길 1-1 (이도이동),126.542692294,33.49404477,아일랜드본섬  제주시 신설로6길 1-1 (이도이동)
7707,모들모들,기타,2020-01-08,영업,제주특별자치도 제주시 삼양이동 2255-1번지,"제주특별자치도 제주시 지석12길 14, 1층 104호 (삼양이동)", 제주시 삼양이동 2255-1번지, 제주시 지석12길 14,126.584071954,33.519752925,모들모들  제주시 지석12길 14
7708,봉크랑,기타,2020-01-08,영업,제주특별자치도 제주시 노형동 1287-2번지,"제주특별자치도 제주시 정존13길 4, B동 1층 제1호 (노형동)", 제주시 노형동 1287-2번지, 제주시 정존13길 4,126.477548429,33.485556056,봉크랑  제주시 정존13길 4
7709,새마루,기타,2020-01-30,영업,제주특별자치도 제주시 화북일동 1475-1번지,"제주특별자치도 제주시 벌랑서길 59, 1층 (화북일동)", 제주시 화북일동 1475-1번지, 제주시 벌랑서길 59,126.573337726,33.524883493,새마루  제주시 벌랑서길 59
7710,유성,기타,2020-03-11,영업,제주특별자치도 제주시 일도이동 550-24번지,"제주특별자치도 제주시 신산로7길 68, 1층 (일도이동)", 제주시 일도이동 550-24번지, 제주시 신산로7길 68,126.537456628,33.51372702,유성  제주시 신산로7길 68
7711,다올국수,기타,2020-03-11,영업,제주특별자치도 제주시 삼도일동 519-10,"제주특별자치도 제주시 서광로 209-1, 1층 (삼도일동)", 제주시 삼도일동 519-10, 제주시 서광로 209-1,126.518920342,33.50015751,다올국수  제주시 서광로 209-1
7712,미보식당,기타,2020-02-13,영업,제주특별자치도 제주시 오라일동 2442-11번지,"제주특별자치도 제주시 서광로2길 11-7, 2층 (오라일동)", 제주시 오라일동 2442-11번지, 제주시 서광로2길 11-7,126.513438357,33.499227017,미보식당  제주시 서광로2길 11-7
7713,처갓집양념치킨도남시청점,기타,2020-02-13,영업,제주특별자치도 제주시 도남동 901-19번지,"제주특별자치도 제주시 신성로 19, 1층 (도남동)", 제주시 도남동 901-19번지, 제주시 신성로 19,126.521691035,33.496337298,처갓집양념치킨도남시청점  제주시 신성로 19
